id,informacoes_das_colunas,categoria,explicacao,rouge,iteracao,technique_used
c3ccfb6f-9726-44f1-82c2-c40d861e96f5,"NVT Name: PHP 5.4.x < 5.4.40, 5.5.x < 5.5.22, 5.6.x < 5.6.6 RCE Vulnerability (Jul 2015) - Linux / Summary: PHP is prone to a remote code execution (RCE)
  vulnerability. / Vulnerability Insight: The flaw is due to Use-after-free vulnerability in the
  'phar_rename_archive' function in 'phar_object.c' script / Impact: Successfully exploiting this issue allow remote attackers to
  execute arbitrary code on the target system.",Critical,"The PHP RCE vulnerability allows remote attackers to execute arbitrary code on the target system, which poses a significant threat to confidentiality, integrity, and availability. This vulnerability can be exploited remotely without any authentication, making it critical in terms of severity level according to the CVSSv3 taxonomy.",1.0,1,self_hint
18fd1373-bf72-4ff5-a0f7-686ed12106f4,"NVT Name: Apache HTTP Server Denial of Service Vulnerability-02 (Apr 2018) - Linux / Summary: Apache HTTP Server is prone to a denial of service vulnerability. / Vulnerability Insight: The flaw exists as the Apache HTTP Server
  fails to sanitize against a specially crafted HTTP request header. / Impact: Successful exploitation will allow an attacker
  to crash the Apache HTTP Server resulting in denial of service condition.",Medium,"The vulnerability allows an attacker to cause a denial of service condition by sending a specially crafted HTTP request header. While it does not directly impact confidentiality or integrity, the unavailability of the Apache HTTP Server can have significant operational and financial consequences. The attack requires some level of knowledge about the server and the ability to send custom HTTP requests, making it more complex than informational vulnerabilities but less severe than high or critical ones as it does not allow for remote code execution without additional exploits.",1.0,1,self_hint
0152b3c0-2d05-4029-8794-3a46a4203b9e,"NVT Name: Enabled Directory Listing/Indexing Detection (HTTP) / Summary: The script attempts to identify directories with an enabled
  directory listing/indexing on a remote web server. / Vulnerability Insight: [ausente] / Impact: Based on the information shown an attacker might be able to
  gather additional info about the structure of this application.",Low,"The vulnerability allows an attacker to gather additional information about the structure of the application, but it does not directly lead to unauthorized access or data manipulation. It requires active scanning and does not pose a significant risk to confidentiality, integrity, or availability.",1.0,1,self_hint
689d6a01-d08a-40ab-ad5f-4f0681fb99c1,"NVT Name: Apache HTTP Server <= 2.4.52 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2022-22719: mod_lua Use of uninitialized value of in r:parsebody

  - CVE-2022-22720: HTTP request smuggling vulnerability

  - CVE-2022-22721: Possible buffer overflow with very large or unlimited LimitXMLRequestBody

  - CVE-2022-23943: mod_sed: Read/write beyond bounds / Impact: [ausente]",Critical,"The presence of a buffer overflow vulnerability (CVE-2022-22721) and an HTTP request smuggling vulnerability (CVE-2022-22720) pose a significant risk, as they can lead to remote code execution (RCE) without authentication. Additionally, the potential for a possible buffer overflow with unlimited LimitXMLRequestBody indicates a high severity level due to its ability to exploit system resources and potentially cause denial of service. The read/write beyond bounds vulnerability (CVE-2022-23943) also contributes to the critical severity, as it allows an attacker to manipulate data outside of designated memory areas, which can lead to unintended system behavior or crashes.",1.0,1,self_hint
c19379dd-740d-4f1a-befc-058f0c4e9af7,"NVT Name: Apache HTTP Server 2.4.0 - 2.4.55 HTTP Request Smuggling Vulnerability - Linux / Summary: Apache HTTP Server is prone to a HTTP request smuggling
  vulnerability. / Vulnerability Insight: Some mod_proxy configurations allow a HTTP Request Smuggling
  attack.

  Configurations are affected when mod_proxy is enabled along with some form of RewriteRule or
  ProxyPassMatch in which a non-specific pattern matches some portion of the user-supplied
  request-target (URL) data and is then re-inserted into the proxied request-target using variable
  substitution. / Impact: Request splitting/smuggling could result in bypass of access
  controls in the proxy server, proxying unintended URLs to existing origin servers, and cache
  poisoning.",Medium,"The Apache HTTP Server vulnerability allows for request splitting/smuggling, which could result in bypassing access controls, proxying unintended URLs to existing origin servers, and cache poisoning. While it does not appear to allow for remote code execution (RCE) or privilege escalation, the potential for data manipulation and unauthorized access makes it a moderate severity level vulnerability.",1.0,1,self_hint
7bfc7718-05cc-456a-82cf-103307d154fb,"NVT Name: Apache HTTP Server < 2.4.39 URL Normalization Vulnerability - Linux / Summary: When the path component of a request URL contains multiple consecutive slashes
  ('/'), directives such as LocationMatch and RewriteRule must account for duplicates in regular expressions while
  other aspects of the servers processing will implicitly collapse them. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The Apache HTTP Server URL Normalization Vulnerability allows an attacker to potentially bypass certain directives such as LocationMatch and RewriteRule due to the implicit collapsing of multiple consecutive slashes ('/') in the request URL. This could lead to unintended access or redirection, which is a medium-level impact as it involves partial unauthorized access.",1.0,1,self_hint
c7063171-a1e4-4962-840a-48267251e6b0,NVT Name: Oracle MySQL Server <= 5.7.36 / 8.0 <= 8.0.27 Security Update (cpujan2022) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente],Medium,"The vulnerability affects Oracle MySQL Server versions 5.7.36 / 8.0 <= 8.0.27 Security Update (cpujan2022) in a Linux environment. While specific details about the vulnerabilities are not provided, multiple vulnerabilities being mentioned suggests potential for various security issues. The impact on confidentiality, integrity, and availability may be moderate due to the possibility of unauthorized access or data manipulation. However, more information is needed to fully assess the attack vector, complexity, and privileges required for exploitation.",1.0,1,self_hint
6b720e20-f1db-482b-8305-e4b219048dca,"NVT Name: Apache HTTP Server Multiple Vulnerabilities (Jun 2017) - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws exist as,

  - The mod_mime can read one byte past the end of a buffer when sending a malicious
    Content-Type response header.

  - The mod_ssl may dereference a NULL pointer when third-party modules call
    ap_hook_process_connection() during an HTTP request to an HTTPS port.

  - An use of the ap_get_basic_auth_pw() by third-party modules outside of the
    authentication phase may lead to authentication requirements being
    bypassed. / Impact: Successful exploitation will allow remote
  attackers to bypass authentication and perform unauthorized actions, cause
  a denial-of-service condition and gain access to potentially sensitive
  information.",High,"The vulnerabilities described allow remote attackers to bypass authentication, perform unauthorized actions, cause a denial-of-service condition, and potentially gain access to sensitive information. These conditions meet the criteria for a high severity level as they pose significant impact and are remotely exploitable.",1.0,2,self_hint
53db8830-232a-4a3c-8415-3ef620c031f5,"NVT Name: Drupal Coder RCE Vulnerability (SA-CONTRIB-2016-039) - Active Check / Summary: Drupal is prone to a remote code execution (RCE)
  vulnerability. / Vulnerability Insight: The Coder module checks your Drupal code against coding
  standards and other best practices. It can also fix coding standard violations and perform basic
  upgrades on modules. The module doesn't sufficiently validate user inputs in a script file that
  has the php extension. A malicious unauthenticated user can make requests directly to this file to
  execute arbitrary php code. / Impact: [ausente]",Critical,"The Drupal Coder RCE Vulnerability allows an unauthenticated remote attacker to execute arbitrary PHP code due to insufficient input validation in a script file. This vulnerability provides complete control over the affected system, making it critical in terms of impact and potential damage.",1.0,1,self_hint
8c0c9c37-0e9d-44f0-bffd-5847e06b3c96,"NVT Name: Web Application Scanning Consolidation / Info Reporting / Summary: The script consolidates and reports various information for web
  application (formerly called 'CGI') scanning.

  This information is based on the following scripts / settings:

  - HTTP-Version Detection (OID: 1.3.6.1.4.1.25623.1.0.100034)

  - No 404 check (OID: 1.3.6.1.4.1.25623.1.0.10386)

  - Web mirroring / webmirror.nasl (OID: 1.3.6.1.4.1.25623.1.0.10662)

  - Directory Scanner / DDI_Directory_Scanner.nasl (OID: 1.3.6.1.4.1.25623.1.0.11032)

  - The configured 'cgi_path' within the 'Scanner Preferences' of the scan config in use

  - The configured 'Enable CGI scanning', 'Enable generic web application scanning' and
  'Add historic /scripts and /cgi-bin to directories for CGI scanning' within the
  'Global variable settings' of the scan config in use

  If you think any of this information is wrong please report it to the referenced community
  forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability involves multiple scripts and settings that could potentially allow an attacker to enumerate more information about a web application, including version detection and directory scanning. While not directly leading to remote code execution or privilege escalation, this could be used for reconnaissance purposes, which can aid in further exploitation. Therefore, it is classified as Medium severity due to the potential impact on confidentiality and partial unauthorized access.",1.0,1,self_hint
b16d0fa6-880f-4e12-bc6c-75bae1bf7532,"NVT Name: Apache HTTP Server Multiple Vulnerabilities (Aug 2015) - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws are due to:

  - an error in 'ap_some_auth_required' function in 'server/request.c'
  script which does not consider that a Require directive may be associated with
  an authorization setting rather than an authentication setting.

  - an error in chunked transfer coding implementation. / Impact: Successful exploitation will allow remote
  attackers to bypass intended access restrictions in opportunistic
  circumstances and to cause cache poisoning or credential hijacking if an
  intermediary proxy is in use.",Medium,"The vulnerabilities in Apache HTTP Server, if exploited, could allow remote attackers to bypass intended access restrictions and potentially cause cache poisoning or credential hijacking. This is a medium severity issue as it involves unauthorized access and partial control over the system, but requires specific circumstances for successful exploitation.",1.0,1,self_hint
7255267f-9803-4547-be42-d5ddf04c065b,"NVT Name: Samba DoS Vulnerability (CVE-2020-10745) / Summary: Samba is prone to a denial of service vulnerability. / Vulnerability Insight: [ausente] / Impact: Compression of replies to NetBIOS over TCP/IP name resolution and DNS packets
  (which can be supplied as UDP requests) can be abused to consume excessive amounts of CPU on the Samba AD DC (only).",Medium,"The Samba DoS vulnerability (CVE-2020-10745) allows for excessive CPU consumption on a Samba Active Directory Domain Controller. While it does not directly compromise confidentiality or integrity, the denial of service can impact availability significantly. The attack vector requires complex conditions and specific packets to be sent, but once triggered, it can cause a noticeable impact.",1.0,1,self_hint
b29a5f93-affe-46a8-9921-5c6a537e77d0,"NVT Name: PHP Multiple Heap Buffer Overflow and Information Disclosure Vulnerabilities (Aug 2018) - Linux / Summary: PHP is prone to multiple heap buffer overflow and information
  disclosure vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2018-14851: exif_process_IFD_in_MAKERNOTE function in exif.c file suffers from improper
  validation against crafted JPEG files.

  - CVE-2018-14883: exif_thumbnail_extract function in exif.c file suffers from improper validation
  of length of 'ImageInfo->Thumbnail.offset + ImageInfo->Thumbnail.size'

  - CVE-2018-15132: linkinfo function on windows doesn't implement openbasedir check. / Impact: Successful exploitation will allow attackers to cause heap
  overflow, denial of service and disclose sensitive information.",High,"The described vulnerabilities (CVE-2018-14851, CVE-2018-14883, and CVE-2018-15132) allow for heap overflow, denial of service, and information disclosure. These conditions can lead to significant impact, as they are remotely exploitable without authentication required. The potential for privilege escalation also contributes to the high severity level.",0.16666666666666666,3,self_hint
c1c5dd85-f14b-4677-a422-94281e8e65f5,"NVT Name: PHP < 5.5.34, 5.6.x < 5.6.20, 7.x < 7.0.5 Multiple Vulnerabilities (Jul 2016) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - Multiple integer overflows in the mbfl_strcut function in 'ext/mbstring/libmbfl/mbfl/mbfilter.c'
  script.

  - Format string vulnerability in the php_snmp_error function in 'ext/snmp/snmp.c' script.

  - An improper handling of '\0' characters by the 'phar_analyze_path' function in 'ext/phar/phar.c'
  script.

  - An integer overflow in the 'php_raw_url_encode' function in 'ext/standard/url.c' script.

  - An improper handling of continuation-level jumps in 'file_check_mem' function in 'funcs.c'
  script. / Impact: Successfully exploiting these issues allow remote attackers to
  cause a denial of service (buffer overflow and application crash) or possibly execute arbitrary
  code.",Critical,"The described vulnerabilities in PHP versions allow remote attackers to cause a denial of service (DoS) or possibly execute arbitrary code. This could lead to significant impact, as it is remotely exploitable and requires no authentication.",1.0,1,self_hint
dabb8926-f001-44f7-bcde-9b5f21d904f5,"NVT Name: Apache HTTP Server Denial of Service Vulnerability-02 (Apr 2018) - Linux / Summary: Apache HTTP Server is prone to a denial of service vulnerability. / Vulnerability Insight: The flaw exists as the Apache HTTP Server
  fails to sanitize against a specially crafted HTTP request header. / Impact: Successful exploitation will allow an attacker
  to crash the Apache HTTP Server resulting in denial of service condition.",Medium,"The Apache HTTP Server Denial of Service Vulnerability allows an attacker to crash the server, resulting in a denial of service condition. While it does not involve remote code execution or privilege escalation, it still impacts the availability of the service. The attack requires a specially crafted HTTP request header, which may require some level of complexity and skill to execute, but once successful, it can cause significant disruption.",1.0,1,self_hint
3ddc817c-b973-4b5c-b8a3-3e4346cb8e57,"NVT Name: Oracle MySQL Server <= 5.6.44 / 5.7 <= 5.7.26 / 8.0 <= 8.0.16 Security Update (cpujul2019) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: Oracle MySQL Server is prone to multiple denial of service vulnerabilities.

  For further information refer to the official advisory via the referenced link. / Impact: [ausente]",Medium,"The vulnerability is a Denial of Service (DoS) issue in Oracle MySQL Server, affecting multiple versions. While DoS attacks can cause service disruptions, they do not directly lead to unauthorized access or privilege escalation. However, the prolonged availability disruption could potentially impact business operations and data integrity. The attacker requires knowledge of the affected version and system configuration to exploit this vulnerability.",1.0,3,self_hint
0f84796a-b3c5-4774-ac5f-865c53d34127,"NVT Name: PHP < 5.6.5 Multiple Vulnerabilities (Jan 2015) / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: A free operation on a stack-based character array is performed
  by the apprentice_load function in libmagic/apprentice.c in the Fileinfo component. / Impact: Successful exploitation will allow remote attackers to cause a
  denial of service or possibly have unspecified other impact.",Medium,"The PHP vulnerabilities (< 5.6.5) allow for a denial of service or possibly have unspecified other impacts, which suggests a moderate impact on the system. Although the exact attack vector and privileges required are not specified in the provided information, it is reasonable to assume that an attacker could potentially exploit this vulnerability with some level of complexity, given the nature of the stack-based character array manipulation issue mentioned. However, more detailed information about the specific context within a Docker container would be needed for a more accurate assessment.",1.0,1,self_hint
644f00d3-2d98-4f50-9e32-9353101ecd03,"NVT Name: CPE Inventory / Summary: This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described vulnerability pertains to potential duplicate CPE entries in the NVD CPE Dictionary due to product renaming or acquisitions. This issue does not directly pose a security risk, but rather is a data inconsistency problem. It falls under diagnostic data and does not require any action for mitigation or remediation from the container user perspective.",1.0,1,self_hint
0b9b5fb7-d172-47ea-be8e-3608465f3e5a,"NVT Name: OpenBSD OpenSSH <= 8.6 Command Injection Vulnerability / Summary: OpenBSD OpenSSH is prone to a command injection
  vulnerability. / Vulnerability Insight: scp of OpenSSH allows command injection in spc.c via backtick
  characters in the destination argument. / Impact: Successful exploitation would allow an attacker to execute
  arbitrary code on the target machine.",Critical,"Successful exploitation would allow an attacker to execute arbitrary code on the target machine, posing a significant risk to confidentiality, integrity, and availability. The attack vector is straightforward, requiring only the use of backtick characters in the destination argument during scp operations. This vulnerability allows for remote code execution (RCE) without authentication, making it critical in severity.",1.0,1,self_hint
732fba1c-b849-401e-887b-010d7995c128,"NVT Name: SSL/TLS: Server Certificate / Certificate in Chain with RSA keys less than 2048 bits / Summary: The remote SSL/TLS server certificate and/or any of the
  certificates in the certificate chain is using a RSA key with less than 2048 bits. / Vulnerability Insight: SSL/TLS certificates using RSA keys with less than 2048 bits are
  considered unsafe. / Impact: Using certificates with weak RSA key size can lead to
  unauthorized exposure of sensitive information.",Medium,"The vulnerability involves using SSL/TLS certificates with weak RSA keys (less than 2048 bits), which can lead to unauthorized exposure of sensitive information. While it doesn't allow for remote code execution or privilege escalation, it does pose a moderate risk to the confidentiality and integrity of data transmitted over the affected Docker container.",1.0,1,self_hint
f4c5ab2b-54ec-4300-8e5b-002f3e204162,"NVT Name: Apache HTTP Server < 2.4.39 Privilege Escalation Vulnerability - Linux / Summary: In Apache HTTP Server, with MPM event, worker or prefork, code executing in
  less-privileged child processes or threads (including scripts executed by an in-process scripting interpreter)
  could execute arbitrary code with the privileges of the parent process (usually root) by manipulating the
  scoreboard. Non-Unix systems are not affected. / Vulnerability Insight: [ausente] / Impact: [ausente]",High,"The vulnerability allows arbitrary code execution with root privileges in Apache HTTP Server's child processes or threads, which can occur within Docker containers. This situation poses a significant impact as it enables remote code execution (RCE) without authentication requirements, making it a high severity issue according to the CVSSv3 taxonomy.",1.0,1,self_hint
45ac49ce-db0a-4d43-a2b4-bdcd2861f79e,"NVT Name: Apache HTTP Server 2.4.0 - 2.4.55 HTTP Request Smuggling Vulnerability - Linux / Summary: Apache HTTP Server is prone to a HTTP request smuggling
  vulnerability. / Vulnerability Insight: Some mod_proxy configurations allow a HTTP Request Smuggling
  attack.

  Configurations are affected when mod_proxy is enabled along with some form of RewriteRule or
  ProxyPassMatch in which a non-specific pattern matches some portion of the user-supplied
  request-target (URL) data and is then re-inserted into the proxied request-target using variable
  substitution. / Impact: Request splitting/smuggling could result in bypass of access
  controls in the proxy server, proxying unintended URLs to existing origin servers, and cache
  poisoning.",Medium,"The Apache HTTP Server's HTTP Request Smuggling vulnerability allows for bypass of access controls, proxying unintended URLs to existing origin servers, and cache poisoning. While it does not appear to allow for remote code execution (RCE) or privilege escalation, the potential impact on the availability and integrity of data makes it a moderate severity level vulnerability.",1.0,1,self_hint
5ba10cd8-b9ec-43db-be24-36aa1338a097,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Informational,"This plugin does not present a direct security risk as it merely identifies services running on remote ports. It provides diagnostic data and does not allow unauthorized access or privilege escalation, making it an informational issue.",1.0,1,self_hint
e18cb6a8-7157-42f5-bc56-0062253bbcb7,"NVT Name: HTTP Server Banner Enumeration / Summary: This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones). / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described vulnerability involves HTTP server banner enumeration, which is a diagnostic data disclosure and does not directly pose a security risk. It only provides information about the server software version, but does not allow unauthorized access or privilege escalation.",1.0,1,self_hint
e9ae4bde-cc2e-4b1e-8465-268dfec767f6,"NVT Name: PHP < 8.0.30, 8.1.x < 8.1.22, 8.2.x < 8.2.9 Security Update - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2023-3823: Fixed bug GHSA-3qrf-m4j2-pcrr (Security issue with external entity loading in XML
  without enabling it)

  - CVE-2023-3824: Fixed bug GHSA-jqcx-ccgc-xwhv (Buffer mismanagement in phar_dir_read()) / Impact: [ausente]",Medium,"The vulnerabilities CVE-2023-3823 and CVE-2023-3824 affect PHP versions below 8.0.30, 8.1.22, and 8.2.9. These flaws involve security issues with external entity loading in XML without enabling it (CVE-2023-3823) and buffer mismanagement in phar_dir_read (CVE-2023-3824). While the exact impact is not specified, these vulnerabilities can potentially allow an attacker to execute arbitrary code or cause a denial of service if exploited. The required privileges are not explicitly stated but may be limited due to the need for external entity loading to be enabled or specific conditions to be met. However, the potential for significant impact and the remote nature of some of these vulnerabilities warrant a Medium severity classification.",1.0,1,self_hint
109aead2-333f-4232-a0ac-e7db557f2198,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described vulnerability is about checking HTTP security headers on a remote web server, which does not directly pose a threat to the container itself. It provides diagnostic data and helps in identifying missing or deprecated security headers that could potentially lead to security issues if present on the web application. However, the absence of these checks does not constitute a vulnerability within the container environment.",1.0,1,self_hint
fafaf56f-f503-441e-ae4c-7c57edf71d30,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described vulnerability is about checking HTTP security headers on a remote web server, which does not directly pose an immediate threat or compromise the system. It provides diagnostic data and helps in identifying missing or deprecated security headers, allowing for their proper implementation to enhance security. Since it doesn't involve unauthorized access, privilege escalation, or significant impact, it falls under the Informational category according to the CVSSv3 severity taxonomy.",1.0,1,self_hint
f9e1d7cb-90ac-4855-be26-62d974281cea,"NVT Name: Hostname Determination Reporting / Summary: The script reports information on how the hostname of the target
  was determined. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The provided vulnerability information does not seem to pose a direct threat to confidentiality, integrity, or availability. It appears to be diagnostic data about how the hostname of the target was determined, which is typically non-sensitive information and used for identification purposes. Therefore, it falls under the Informational severity level according to the CVSSv3 taxonomy.",1.0,1,self_hint
8e1a5444-3e3e-4a1d-9214-666950fded85,"NVT Name: ICMP Timestamp Reply Information Disclosure / Summary: The remote host responded to an ICMP timestamp request. / Vulnerability Insight: The Timestamp Reply is an ICMP message which replies to a
  Timestamp message. It consists of the originating timestamp sent by the sender of the Timestamp as
  well as a receive timestamp and a transmit timestamp. / Impact: This information could theoretically be used to exploit weak
  time-based random number generators in other services.",Low,"The vulnerability described is related to ICMP Timestamp Reply Information Disclosure, which could potentially be used to exploit weak time-based random number generators in other services. However, it requires a specific request (ICMP timestamp) and does not seem to provide immediate unauthorized access or privilege escalation within the Docker container context. The impact on confidentiality, integrity, and availability is limited as well.",1.0,1,self_hint
56b358d1-5eb1-48e7-989a-888bd000e2ce,"NVT Name: PHP 5.3.x < 5.3.29, 5.4.x < 5.4.30, 5.5.x < 5.5.14, 5.6.0alpha1 < 5.6.0 Heap Based Buffer Overflow Vulnerability - Linux / Summary: PHP is prone to a heap-based buffer overflow vulnerability. / Vulnerability Insight: The flaw is due to buffer overflow error in the 'php_parserr'
  function in ext/standard/dns.c script. / Impact: Successfully exploiting this issue allows remote attackers to
  cause a denial of service (crash) and possibly execute arbitrary code on the affected system.",Critical,"The PHP heap-based buffer overflow vulnerability allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code on the affected system. This is a critical issue as it can lead to Remote Code Execution (RCE), which requires no authentication, making it highly dangerous in a container context where containers often share resources with the host system.",1.0,1,self_hint
d0ceb9f5-f21b-47be-9684-b9eda1ece882,"NVT Name: PHP < 7.4.28, 8.0.x < 8.0.16, 8.1.x < 8.1.3 Security Update (Feb 2022) - Linux / Summary: PHP released new versions which include a security fix. / Vulnerability Insight: Fix #81708: UAF due to php_filter_float() failing for ints. / Impact: [ausente]",Medium,"The vulnerability (Fix #81708) is an Uninitialized Address Freed (UAF) due to php_filter_float() failing for integers. This issue can potentially lead to code execution or data corruption within the PHP container, which falls under the medium severity level as it requires partial unauthorized access and could have a moderate impact on the system's integrity. However, further details about the specific attack vector, complexity, and privileges required are not provided in the given information, so a more precise CVSSv3 score may be difficult to determine at this time.",1.0,1,self_hint
d664a8e7-f303-477c-aa6e-a38ab25c49f6,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Informational,"The described vulnerability is related to a network utility (Traceroute) that collects information about the network route between hosts. This utility does not pose a direct security threat as it only gathers diagnostic data and does not exploit any vulnerabilities or compromise the system's confidentiality, integrity, or availability. Therefore, it falls under the Informational category in CVSSv3 severity taxonomy.",1.0,1,self_hint
42406525-fe7a-43e3-9868-7aa8f6726ea0,NVT Name: Apache HTTP Server Detection Consolidation / Summary: Consolidation of Apache HTTP Server detections. / Vulnerability Insight: [ausente] / Impact: [ausente],Unknown,"The provided information lacks sufficient details to accurately classify the severity level of the vulnerability according to CVSSv3. The NVT name suggests it might be related to Apache HTTP Server, but without understanding the specific vulnerability, its impact, attack vector, complexity, and privileges required, a precise classification cannot be made.",1.0,1,self_hint
40a36ed1-7f66-449f-b274-c7c1e3b4909a,"NVT Name: SSL/TLS: Report Supported Cipher Suites / Summary: This routine reports all SSL/TLS cipher suites accepted by a
  service. / Vulnerability Insight: Notes:

  - As the VT 'SSL/TLS: Check Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.900234) might run
  into a timeout the actual reporting of all accepted cipher suites takes place in this VT instead.

  - SSLv2 ciphers are not getting reported as the protocol itself is deprecated, needs to be
  considered as weak and is reported separately as deprecated. / Impact: [ausente]",Low,"The vulnerability reports all SSL/TLS cipher suites accepted by a service, which might run into a timeout. While this could potentially provide an attacker with information about the supported encryption methods, it does not directly lead to unauthorized access or significant impact on confidentiality, integrity, or availability. The use of deprecated SSLv2 ciphers is also not reported separately, further reducing the potential threat level. However, it's important to note that knowing the supported cipher suites can aid an attacker in choosing more effective attacks, so it's still a concern that should be addressed by implementing stronger security measures and regularly updating them.",1.0,1,self_hint
aada5db6-0ea9-486e-9c87-6540dfd9184a,"NVT Name: SSL/TLS: HTTP Public Key Pinning (HPKP) Missing / Summary: The remote web server is not enforcing HTTP Public Key Pinning
  (HPKP).

  Note: Most major browsers have dropped / deprecated support for this header in 2020. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The vulnerability involves a missing HTTP Public Key Pinning (HPKP) enforcement, which is no longer supported by most major browsers as of 2020. While this could potentially allow for man-in-the-middle attacks with outdated or non-compliant clients, the impact on confidentiality and integrity is limited due to the deprecated nature of the feature. The attack vector requires a specific client that does not comply with modern browser standards, making it complex and less likely in practice.",1.0,1,self_hint
5c9d6a7e-cb56-4e6d-9d88-956c32ef6dca,"NVT Name: Oracle MySQL Server <= 5.7.40, 8.x <= 8.0.31 Security Update (cpuapr2023) - Linux / Summary: Oracle MySQL Server is prone to a denial of service (DoS)
  vulnerability. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability is a Denial of Service (DoS) issue affecting Oracle MySQL Server versions 5.7.40, 8.x <= 8.0.31 Security Update (cpuapr2023). In a container context, this could potentially lead to service interruptions and impact availability. Although it does not seem to directly compromise confidentiality or integrity, the medium severity rating is due to the potential for partial unauthorized access being possible through the DoS attack vector.",1.0,1,self_hint
ae91af95-aae2-4c4a-bdb5-d3e6d0bab2f9,"NVT Name: Unknown OS and Service Banner Reporting / Summary: This VT consolidates and reports the information collected by
  the following VTs:

  - Collect banner of unknown services (OID: 1.3.6.1.4.1.25623.1.0.11154)

  - Service Detection (unknown) with nmap (OID: 1.3.6.1.4.1.25623.1.0.66286)

  - Service Detection (wrapped) with nmap (OID: 1.3.6.1.4.1.25623.1.0.108525)

  - OS Detection Consolidation and Reporting (OID: 1.3.6.1.4.1.25623.1.0.105937)

  If you know any of the information reported here, please send the full output to
  the referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described vulnerability pertains to information gathering about the operating system and services running in a Docker container. This data is diagnostic, does not pose an immediate threat, and can be used for identification purposes only. Therefore, it falls under the Informational category according to the CVSSv3 severity taxonomy.",1.0,1,self_hint
21d4471a-0d2a-4117-b202-8138929a851c,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Informational,"The described vulnerability is about Traceroute, a network diagnostic tool that does not pose a direct security threat. It only provides information about the network route and distance between the scanner host and the target host. Since it does not impact confidentiality, integrity, or availability, nor does it provide unauthorized access or privilege escalation, it falls under the Informational category.",1.0,1,self_hint
