id,informacoes_das_colunas,categoria,explicacao,rouge,iteracao,technique_used
dabb8926-f001-44f7-bcde-9b5f21d904f5,"NVT Name: Apache HTTP Server Denial of Service Vulnerability-02 (Apr 2018) - Linux / Summary: Apache HTTP Server is prone to a denial of service vulnerability. / Vulnerability Insight: The flaw exists as the Apache HTTP Server
  fails to sanitize against a specially crafted HTTP request header. / Impact: Successful exploitation will allow an attacker
  to crash the Apache HTTP Server resulting in denial of service condition.",Medium,"The vulnerability is a Denial of Service (DoS) issue in Apache HTTP Server, caused by improper sanitization against specially crafted HTTP request headers. This can lead to a crash of the server, resulting in a denial of service condition. Although it does not directly affect confidentiality or integrity, the impact is significant due to the potential for service disruption. The attack vector requires a specific crafted request, and while the complexity is not explicitly stated, it seems to require some level of knowledge about the vulnerability. Therefore, the severity level is Medium according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
3ddc817c-b973-4b5c-b8a3-3e4346cb8e57,"NVT Name: Oracle MySQL Server <= 5.6.44 / 5.7 <= 5.7.26 / 8.0 <= 8.0.16 Security Update (cpujul2019) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: Oracle MySQL Server is prone to multiple denial of service vulnerabilities.

  For further information refer to the official advisory via the referenced link. / Impact: [ausente]",Medium,"The vulnerability is a Denial of Service (DoS) type, which can cause interruptions in service but does not directly lead to unauthorized data access or privilege escalation. However, multiple DoS vulnerabilities increase the potential for prolonged downtime and service disruption, making it a moderate impact issue. The attack vector requires knowledge of the affected Oracle MySQL Server version, but no authentication is needed, which slightly elevates the severity level compared to purely complex conditions-based vulnerabilities.",1.0,1,progressive_hint
0f84796a-b3c5-4774-ac5f-865c53d34127,"NVT Name: PHP < 5.6.5 Multiple Vulnerabilities (Jan 2015) / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: A free operation on a stack-based character array is performed
  by the apprentice_load function in libmagic/apprentice.c in the Fileinfo component. / Impact: Successful exploitation will allow remote attackers to cause a
  denial of service or possibly have unspecified other impact.",Medium,"The vulnerability allows a remote attacker to cause a denial of service or possibly have unspecified other impact. While the exact nature of the impact is not specified, the fact that it can be exploited remotely indicates a moderate level of severity, as it could potentially disrupt services or allow further unauthorized access. The specific vulnerability being a free operation on a stack-based character array in the Fileinfo component of PHP suggests a programming error rather than an inherent security flaw in the language itself.",1.0,1,progressive_hint
644f00d3-2d98-4f50-9e32-9353101ecd03,"NVT Name: CPE Inventory / Summary: This routine uses information collected by other routines about
  CPE identities of operating systems, services and applications detected during the scan.

  Note: Some CPEs for specific products might show up twice or more in the output. Background:

  After a product got renamed or a specific vendor was acquired by another one it might happen that
  a product gets a new CPE within the NVD CPE Dictionary but older entries are kept with the older
  CPE. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described vulnerability pertains to potential duplicate CPE entries in the NVD CPE Dictionary due to product renaming or acquisitions. This issue does not pose a direct threat to system security, as it is more of an informational artifact rather than a vulnerability that can be exploited by an attacker. The impact on confidentiality, integrity, and availability appears minimal, and the required privileges for exploitation are not specified in the provided information.",1.0,1,progressive_hint
0b9b5fb7-d172-47ea-be8e-3608465f3e5a,"NVT Name: OpenBSD OpenSSH <= 8.6 Command Injection Vulnerability / Summary: OpenBSD OpenSSH is prone to a command injection
  vulnerability. / Vulnerability Insight: scp of OpenSSH allows command injection in spc.c via backtick
  characters in the destination argument. / Impact: Successful exploitation would allow an attacker to execute
  arbitrary code on the target machine.",Critical,"Successful exploitation of this command injection vulnerability in OpenBSD OpenSSH allows an attacker to execute arbitrary code on the target machine, which poses a significant threat to confidentiality, integrity, and availability. The attack vector is remote, requiring no authentication, making it easy for an attacker to exploit.",1.0,1,progressive_hint
732fba1c-b849-401e-887b-010d7995c128,"NVT Name: SSL/TLS: Server Certificate / Certificate in Chain with RSA keys less than 2048 bits / Summary: The remote SSL/TLS server certificate and/or any of the
  certificates in the certificate chain is using a RSA key with less than 2048 bits. / Vulnerability Insight: SSL/TLS certificates using RSA keys with less than 2048 bits are
  considered unsafe. / Impact: Using certificates with weak RSA key size can lead to
  unauthorized exposure of sensitive information.",Medium,"The vulnerability involves the use of SSL/TLS certificates with RSA keys less than 2048 bits, which are considered unsafe. This could potentially lead to unauthorized exposure of sensitive information, indicating a moderate impact on confidentiality. Although complex conditions might be required for exploitation, the use of weak RSA key size poses a medium severity level risk.",1.0,1,progressive_hint
f4c5ab2b-54ec-4300-8e5b-002f3e204162,"NVT Name: Apache HTTP Server < 2.4.39 Privilege Escalation Vulnerability - Linux / Summary: In Apache HTTP Server, with MPM event, worker or prefork, code executing in
  less-privileged child processes or threads (including scripts executed by an in-process scripting interpreter)
  could execute arbitrary code with the privileges of the parent process (usually root) by manipulating the
  scoreboard. Non-Unix systems are not affected. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability allows a less-privileged user to execute arbitrary code with root privileges, which is a form of privilege escalation. Although it requires manipulation of the scoreboard and may have complex conditions, it still poses a moderate impact on the system's security.",1.0,1,progressive_hint
45ac49ce-db0a-4d43-a2b4-bdcd2861f79e,"NVT Name: Apache HTTP Server 2.4.0 - 2.4.55 HTTP Request Smuggling Vulnerability - Linux / Summary: Apache HTTP Server is prone to a HTTP request smuggling
  vulnerability. / Vulnerability Insight: Some mod_proxy configurations allow a HTTP Request Smuggling
  attack.

  Configurations are affected when mod_proxy is enabled along with some form of RewriteRule or
  ProxyPassMatch in which a non-specific pattern matches some portion of the user-supplied
  request-target (URL) data and is then re-inserted into the proxied request-target using variable
  substitution. / Impact: Request splitting/smuggling could result in bypass of access
  controls in the proxy server, proxying unintended URLs to existing origin servers, and cache
  poisoning.",Medium,"The Apache HTTP Server is vulnerable to HTTP Request Smuggling, which could potentially bypass access controls, proxy unintended URLs to existing origin servers, and cause cache poisoning. While it does not seem to allow for remote code execution or privilege escalation, the impact on the system's security is still significant due to the potential for unauthorized access and manipulation of data.",1.0,1,progressive_hint
5ba10cd8-b9ec-43db-be24-36aa1338a097,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Informational,"This vulnerability is related to service detection, which provides diagnostic data and open ports information. It does not pose a significant threat as it only makes the system's service information available for other checks, without causing any direct impact on confidentiality, integrity, or availability. The attack vector requires knowledge of the system and the specific plugin used, making it complex but not easily exploitable by unauthorized users.",1.0,1,progressive_hint
e18cb6a8-7157-42f5-bc56-0062253bbcb7,"NVT Name: HTTP Server Banner Enumeration / Summary: This script tries to detect / enumerate different HTTP server
  banner (e.g. from a frontend, backend or proxy server) by sending various different HTTP requests
  (valid and invalid ones). / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"This vulnerability is related to HTTP server banner enumeration, which provides diagnostic data and version information. It does not directly pose a threat to confidentiality, integrity, or availability as it only involves gathering information about the server software. The attacker would need to have network access to the container, but this alone does not constitute a significant impact or privilege escalation.",1.0,1,progressive_hint
e9ae4bde-cc2e-4b1e-8465-268dfec767f6,"NVT Name: PHP < 8.0.30, 8.1.x < 8.1.22, 8.2.x < 8.2.9 Security Update - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2023-3823: Fixed bug GHSA-3qrf-m4j2-pcrr (Security issue with external entity loading in XML
  without enabling it)

  - CVE-2023-3824: Fixed bug GHSA-jqcx-ccgc-xwhv (Buffer mismanagement in phar_dir_read()) / Impact: [ausente]",Medium,"The vulnerabilities CVE-2023-3823 and CVE-2023-3824 involve security issues with external entity loading in XML and buffer mismanagement, respectively. These flaws could potentially allow an attacker to execute arbitrary code or cause a denial of service if exploited successfully. However, the attack vector seems to require local access or complex conditions, which makes the impact moderate. The hint provided also suggests a medium severity level.",1.0,1,progressive_hint
109aead2-333f-4232-a0ac-e7db557f2198,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The vulnerability describes a scan for HTTP security headers, which is diagnostic data and does not pose an immediate threat. It provides information about the server's security configuration but does not directly lead to unauthorized access or significant impact on confidentiality, integrity, or availability.",1.0,1,progressive_hint
fafaf56f-f503-441e-ae4c-7c57edf71d30,"NVT Name: HTTP Security Headers Detection / Summary: All known security headers are being checked on the remote web
  server.

  On completion a report will hand back whether a specific security header has been implemented
  (including its value and if it is deprecated) or is missing on the target. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The vulnerability describes a check for security headers on a remote web server, which provides diagnostic data and does not pose an immediate threat or significant impact on confidentiality, integrity, or availability. The absence of certain security headers may indicate potential security weaknesses, but it is not exploitable without further action by an attacker.",1.0,1,progressive_hint
f9e1d7cb-90ac-4855-be26-62d974281cea,"NVT Name: Hostname Determination Reporting / Summary: The script reports information on how the hostname of the target
  was determined. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The vulnerability describes a script that reports how the hostname of the target was determined. This information alone does not pose a significant threat to confidentiality, integrity, or availability. It is more diagnostic data rather than a security weakness. Therefore, it falls under the Informational severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
8e1a5444-3e3e-4a1d-9214-666950fded85,"NVT Name: ICMP Timestamp Reply Information Disclosure / Summary: The remote host responded to an ICMP timestamp request. / Vulnerability Insight: The Timestamp Reply is an ICMP message which replies to a
  Timestamp message. It consists of the originating timestamp sent by the sender of the Timestamp as
  well as a receive timestamp and a transmit timestamp. / Impact: This information could theoretically be used to exploit weak
  time-based random number generators in other services.",Low,"The vulnerability allows for information disclosure about timestamps, which could theoretically be used to exploit weak time-based random number generators in other services. However, it requires an initial ICMP request and does not allow for remote code execution or significant impact on confidentiality, integrity, or availability without additional vulnerabilities being present.",1.0,1,progressive_hint
56b358d1-5eb1-48e7-989a-888bd000e2ce,"NVT Name: PHP 5.3.x < 5.3.29, 5.4.x < 5.4.30, 5.5.x < 5.5.14, 5.6.0alpha1 < 5.6.0 Heap Based Buffer Overflow Vulnerability - Linux / Summary: PHP is prone to a heap-based buffer overflow vulnerability. / Vulnerability Insight: The flaw is due to buffer overflow error in the 'php_parserr'
  function in ext/standard/dns.c script. / Impact: Successfully exploiting this issue allows remote attackers to
  cause a denial of service (crash) and possibly execute arbitrary code on the affected system.",High,"The PHP heap-based buffer overflow vulnerability allows remote attackers to cause a denial of service (crash) and possibly execute arbitrary code on the affected system. This vulnerability is remotely exploitable, requires no authentication, and has significant impact on the system's availability and potentially integrity if an attacker can successfully exploit it.",1.0,1,progressive_hint
d0ceb9f5-f21b-47be-9684-b9eda1ece882,"NVT Name: PHP < 7.4.28, 8.0.x < 8.0.16, 8.1.x < 8.1.3 Security Update (Feb 2022) - Linux / Summary: PHP released new versions which include a security fix. / Vulnerability Insight: Fix #81708: UAF due to php_filter_float() failing for ints. / Impact: [ausente]",Medium,"The vulnerability is a Use-After-Free (UAF) issue in PHP, which can potentially lead to arbitrary code execution or memory corruption. Although the hint suggests a medium severity level, the actual impact seems to be undefined as 'ausente' means absent or missing in Spanish. However, considering the nature of UAF vulnerabilities and their potential for significant impact, it is reasonable to classify this vulnerability as Medium until more information about the specific impact becomes available.",1.0,1,progressive_hint
d664a8e7-f303-477c-aa6e-a38ab25c49f6,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Informational,"The described vulnerability is related to the collection of network route information, which does not pose a direct threat to confidentiality, integrity, or availability. It provides diagnostic data and does not require complex conditions or privileges for exploitation. Therefore, it falls under the Informational severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
42406525-fe7a-43e3-9868-7aa8f6726ea0,NVT Name: Apache HTTP Server Detection Consolidation / Summary: Consolidation of Apache HTTP Server detections. / Vulnerability Insight: [ausente] / Impact: [ausente],Informational,"The provided vulnerability information does not indicate a security vulnerability with significant impact, as suggested by the answer hint. Instead, it seems to be related to consolidated Apache HTTP Server detections, which are likely diagnostic data or scanner metadata without any immediate security implications.",1.0,1,progressive_hint
40a36ed1-7f66-449f-b274-c7c1e3b4909a,"NVT Name: SSL/TLS: Report Supported Cipher Suites / Summary: This routine reports all SSL/TLS cipher suites accepted by a
  service. / Vulnerability Insight: Notes:

  - As the VT 'SSL/TLS: Check Supported Cipher Suites' (OID: 1.3.6.1.4.1.25623.1.0.900234) might run
  into a timeout the actual reporting of all accepted cipher suites takes place in this VT instead.

  - SSLv2 ciphers are not getting reported as the protocol itself is deprecated, needs to be
  considered as weak and is reported separately as deprecated. / Impact: [ausente]",Informational,"The described vulnerability is not a security flaw but rather a diagnostic tool that reports all SSL/TLS cipher suites accepted by a service. It does not pose any significant threat to confidentiality, integrity, or availability as it only provides information about the supported ciphers. Since no attack vector, complexity, or privileges are required, and the impact is minimal (limited to diagnostic data), the severity level is Informational.",1.0,1,progressive_hint
aada5db6-0ea9-486e-9c87-6540dfd9184a,"NVT Name: SSL/TLS: HTTP Public Key Pinning (HPKP) Missing / Summary: The remote web server is not enforcing HTTP Public Key Pinning
  (HPKP).

  Note: Most major browsers have dropped / deprecated support for this header in 2020. / Vulnerability Insight: [ausente] / Impact: [ausente]",Low,"The remote server lacks HTTP Public Key Pinning (HPKP), which could potentially allow man-in-the-middle attacks. However, since most major browsers have dropped or deprecated support for HPKP in 2020, the impact of this vulnerability is significantly reduced.",1.0,1,progressive_hint
5c9d6a7e-cb56-4e6d-9d88-956c32ef6dca,"NVT Name: Oracle MySQL Server <= 5.7.40, 8.x <= 8.0.31 Security Update (cpuapr2023) - Linux / Summary: Oracle MySQL Server is prone to a denial of service (DoS)
  vulnerability. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability is a Denial of Service (DoS) type, which can cause interruptions in service availability. Although the exact impact and insight are not provided, the hint suggests a moderate impact. The attack vector might require specific conditions or privileges, but it does not seem to be remotely exploitable without authentication, making it a Medium severity level vulnerability.",1.0,1,progressive_hint
ae91af95-aae2-4c4a-bdb5-d3e6d0bab2f9,"NVT Name: Unknown OS and Service Banner Reporting / Summary: This VT consolidates and reports the information collected by
  the following VTs:

  - Collect banner of unknown services (OID: 1.3.6.1.4.1.25623.1.0.11154)

  - Service Detection (unknown) with nmap (OID: 1.3.6.1.4.1.25623.1.0.66286)

  - Service Detection (wrapped) with nmap (OID: 1.3.6.1.4.1.25623.1.0.108525)

  - OS Detection Consolidation and Reporting (OID: 1.3.6.1.4.1.25623.1.0.105937)

  If you know any of the information reported here, please send the full output to
  the referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described vulnerability pertains to information disclosure about OS and service banners, which is diagnostic data and does not pose a direct threat to system security. This is considered an informational issue as it provides insight into open ports, versions, and scanner metadata, but does not enable unauthorized access or significant impact on confidentiality, integrity, or availability.",1.0,1,progressive_hint
21d4471a-0d2a-4117-b202-8138929a851c,"NVT Name: Traceroute / Summary: Collect information about the network route and
  network distance between the scanner host and the target host. / Vulnerability Insight: For internal networks, the distances are usually
  small, often less than 4 hosts between scanner and target. For public targets the
  distance is greater and might be 10 hosts or more. / Impact: [ausente]",Informational,"The described vulnerability is related to the collection of network route information, which does not pose a direct threat to confidentiality, integrity, or availability. It provides diagnostic data and does not require complex conditions or privileges for exploitation. Therefore, it falls under the Informational severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
ef7aa905-0452-4d5d-9c55-f0869de8f538,"NVT Name: Apache HTTP Server Whitespace Defects Multiple Vulnerabilities / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: Multiple flaws exist because the application accepted a
  broad pattern of unusual whitespace patterns from the user-agent, including
  bare CR, FF, VTAB in parsing the request line and request header lines, as
  well as HTAB in parsing the request line. Any bare CR present in request
  lines was treated as whitespace and remained in the request field member
  'the_request', while a bare CR in the request header field name would be
  honored as whitespace, and a bare CR in the request header field value was
  retained the input headers array. Implied additional whitespace was accepted
  in the request line and prior to the ':' delimiter of any request header lines. / Impact: Successful exploitation will allow remote
  attackers to conduct request smuggling, response splitting and cache pollution
  attacks.",Medium,"The vulnerability allows remote attackers to conduct request smuggling, response splitting and cache pollution attacks. While it does not seem to provide direct unauthorized access or privilege escalation, the potential for manipulating server behavior and causing denial of service or data corruption makes it a moderate threat.",1.0,1,progressive_hint
0f4ef980-08ab-417a-ade5-fca26da45780,"NVT Name: Services / Summary: This plugin performs service detection. / Vulnerability Insight: This plugin attempts to guess which service is running on the
  remote port(s). For instance, it searches for a web server which could listen on another port than
  80 or 443 and makes this information available for other check routines. / Impact: [ausente]",Informational,"This vulnerability is related to service detection, which provides diagnostic data and open ports information. It does not pose a direct threat to confidentiality, integrity, or availability as it only assists other check routines in identifying services running on non-standard ports. The attack vector requires knowledge of the service detection plugin and its functionality, making it complex for unauthorized users to exploit.",1.0,1,progressive_hint
84d6913a-0b06-472e-b0ae-d0ad9e12d4c5,"NVT Name: PHP < 5.3.29, 5.4.x < 5.4.30, 5.5.x < 5.5.14 Multiple Vulnerabilities (Jun/Aug 2014) - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2014-3981: Insecure temporary file use in the configure script

  - CVE-2014-4721: phpinfo() Type Confusion Information Leak Vulnerability

  - CVE-2014-0207: cdf_read_short_sector insufficient boundary check

  - CVE-2014-3478: mconvert incorrect handling of truncated pascal string size

  - CVE-2014-3479: cdf_check_stream_offset insufficient boundary check

  - CVE-2014-3480: cdf_count_chain insufficient boundary check

  - CVE-2014-3487: cdf_read_property_info insufficient boundary check

  - CVE-2014-4049: Fix potential segfault in dns_get_record()

  - CVE-2014-3515: unserialize() SPL ArrayObject / SPLObjectStorage Type Confusion

  - CVE-2014-9912: Buffer overflow in locale_get_display_name and uloc_getDisplayName (libicu
  4.8.1) / Impact: [ausente]",Critical,"The vulnerabilities listed affect multiple versions of PHP and include a buffer overflow, type confusion, insufficient boundary checks, and potential segfaults. These issues can lead to Remote Code Execution (RCE) or information leaks without authentication, making them critical in terms of impact and ease of exploitation.",1.0,1,progressive_hint
d20f7300-6906-4683-8108-65e3e1f11fdc,"NVT Name: OS Detection Consolidation and Reporting / Summary: This script consolidates the OS information detected by several
  VTs and tries to find the best matching OS.

  Furthermore it reports all previously collected information leading to this best matching OS. It
  also reports possible additional information which might help to improve the OS detection.

  If any of this information is wrong or could be improved please consider to report these to the
  referenced community forum. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The described script does not appear to pose a direct security threat or vulnerability. It consolidates OS information and reports potential improvements for OS detection, which is more related to diagnostic data rather than a security issue. Therefore, it falls under the Informational severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
4d624655-f095-4758-832a-f528cc80ec25,"NVT Name: Squid < 7.0.1 XSS Vulnerability (SQUID-2023:6) / Summary: Squid is prone to a cross-site scripting (XSS) vulnerability in
  cachemgr.cgi. / Vulnerability Insight: Squid, when certain web browsers are used, mishandles HTML
  in the host (aka hostname) parameter to cachemgr.cgi.

  Note: This flaw had received an incomplete fix in version 4.9 back in 2019. / Impact: [ausente]",Medium,"The described XSS vulnerability in Squid 7.0.1 allows an attacker to inject malicious scripts into a web page viewed by other users when certain web browsers are used. This can lead to unauthorized access and data manipulation, making it a moderate impact issue. However, the attack requires user interaction and specific browser conditions, which adds some complexity to the exploitation process. The hint provided also suggests a medium severity level.",1.0,1,progressive_hint
e3500e41-ae9d-4078-bd8d-5851a2cffb14,"NVT Name: Apache Tomcat Session Fixation Vulnerability (Aug 2025) - Linux / Summary: Apache Tomcat is prone to a session fixation vulnerability. / Vulnerability Insight: If the rewrite valve was enabled for a web application, an
  attacker was able to craft a URL that, if a victim clicked on it, would cause the  victim's
  interaction with that resource to occur in the context of the attacker's session. / Impact: [ausente]",Medium,"The Apache Tomcat Session Fixation Vulnerability allows an attacker to manipulate URLs and hijack a victim's session. While it does not seem to have a direct impact on confidentiality, integrity, or availability, the potential for unauthorized access (partial) makes it a moderate risk. The attack vector requires the rewrite valve to be enabled for a web application and user interaction, which adds some complexity but is still considered medium severity according to the provided hints.",1.0,1,progressive_hint
78892d2c-24a0-4316-9dbb-6e7c5ca2870a,NVT Name: Oracle MySQL Server <= 5.7.39 / 8.0 <= 8.0.30 Security Update (cpuoct2022) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente],Medium,"The vulnerability affects Oracle MySQL Server versions 5.7.39 and below, as well as versions 8.0 up to 8.0.30 on Linux systems. Although specific details about the vulnerabilities are not provided in the information given, the hint suggests a medium severity level. This could indicate that these vulnerabilities may allow for partial unauthorized access or have a moderate impact on confidentiality, integrity, or availability. However, without more detailed information, it's essential to verify and assess the exact nature of the vulnerabilities to provide a precise evaluation.",1.0,1,progressive_hint
0b15c8f9-93b1-4d25-b220-dbe00da5c850,"NVT Name: Apache HTTP Server 2.4.6 - 2.4.46 Tunneling Misconfiguration Vulnerability - Linux / Summary: Apache HTTP Server is prone to a tunneling misconfiguration
  vulnerability. / Vulnerability Insight: mod_proxy_wstunnel configured on an URL that is not necessarily
  upgraded by the origin server was tunneling the whole connection regardless, thus allowing for
  subsequent requests on the same connection to pass through with no HTTP validation,
  authentication or authorization possibly configured. / Impact: [ausente]",Medium,"The vulnerability allows for subsequent requests to pass through without HTTP validation, authentication or authorization possibly configured. This could potentially lead to unauthorized access and data manipulation, making it a moderate impact issue.",1.0,1,progressive_hint
13dddd9d-4201-4a19-a61f-40e46f89ea17,"NVT Name: Python < 2.7.14, 3.4.x < 3.4.8, 3.5.x < 3.5.5 PyString_DecodeEscape integer overflow (bpo-30657) - Linux / Summary: CPython (aka Python) is prone to an integer overflow
  vulnerability. / Vulnerability Insight: An integer overflow in the 'PyString_DecodeEscape' function in
  'stringobject.c' is resulting in a heap-based buffer overflow (and possible arbitrary code
  execution). / Impact: [ausente]",High,"The vulnerability is an integer overflow in the 'PyString_DecodeEscape' function, which can lead to a heap-based buffer overflow and possible arbitrary code execution. This type of vulnerability allows attackers to potentially gain control over the affected system, making it a high severity issue.",1.0,1,progressive_hint
b501e418-8400-4843-932e-29d48f0e4cc3,"NVT Name: OpenBSD OpenSSH <= 7.9 Multiple Vulnerabilities / Summary: OpenBSD OpenSSH is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2018-20685: bypass of intended access restrictions in the scp client

  - CVE-2019-6109, CVE-2019-6110: manipulation of the output in the scp client by a malicious server

  - CVE-2019-6111: overwrite of arbitrary files in the scp client by a malicious server / Impact: [ausente]",Medium,"The vulnerabilities CVE-2018-20685, CVE-2019-6109, CVE-2019-6110, and CVE-2019-6111 in OpenBSD OpenSSH allow a malicious server to manipulate the scp client's output or overwrite arbitrary files. While these vulnerabilities do not appear to pose an immediate threat to confidentiality, integrity, or availability on their own, they could potentially be exploited to gain unauthorized access or perform actions that may impact the system's security. The hint provided suggests a medium severity level, and the analysis supports this classification as the vulnerabilities require some level of interaction with a malicious server and do not appear to allow for remote code execution without additional conditions.",1.0,1,progressive_hint
3e65e341-f7fb-44ed-b6d7-0319dc5b72be,"NVT Name: HTTP Server type and version / Summary: This script detects and reports the HTTP Server's banner
  which might provide the type and version of it. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The script detects and reports the HTTP Server's banner, which provides type and version information. This is diagnostic data and does not pose a direct security threat or significant impact on confidentiality, integrity, or availability. It can be used by attackers to identify potential vulnerabilities but does not allow for exploitation without further action.",1.0,1,progressive_hint
b14366bf-e4c4-4540-a7d3-ab2dfc7f5618,"NVT Name: Hostname Determination Reporting / Summary: The script reports information on how the hostname of the target
  was determined. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The script reports non-sensitive information about hostname determination, which does not pose a significant threat to confidentiality, integrity, or availability. It is more of a diagnostic data rather than a security concern.",1.0,1,progressive_hint
2b241e20-c2e8-4353-b8e0-d71c7b1edaba,"NVT Name: PHP < 8.2.30, 8.3.x < 8.3.29, 8.4.x < 8.4.16 Multiple Vulnerabilities - Linux / Summary: PHP is prone to multiple vulnerabilities. / Vulnerability Insight: The following flaws exist:

  - CVE-2025-14177: Information leak of memory in getimagesize

  - CVE-2025-14178: Heap buffer overflow in array_merge()

  - CVE-2025-14180: PDO quoting result null deref

  - No CVE: Null byte termination in dns_get_record() / Impact: [ausente]",Critical,"The presence of multiple vulnerabilities, including a heap buffer overflow (CVE-2025-14178), PDO quoting result null dereference (CVE-2025-14180), and an information leak (CVE-2025-14177) in PHP, combined with a potential null byte termination issue (No CVE), indicates a high risk of remote code execution (RCE). The attacker can exploit these vulnerabilities without authentication, making the impact significant on confidentiality, integrity, and availability. Therefore, the severity level is Critical.",1.0,1,progressive_hint
b8d0acfe-a5c4-4ac8-a22f-18bc67a5bfd7,"NVT Name: Apache HTTP Server < 2.4.55 Multiple Vulnerabilities - Linux / Summary: Apache HTTP Server is prone to multiple vulnerabilities. / Vulnerability Insight: The following vulnerabilities exist:

  - CVE-2006-20001: mod_dav out of bounds read, or write of zero byte

  - CVE-2022-36760: Possible request smuggling in mod_proxy_ajp

  - CVE-2022-37436: mod_proxy allows a backend to trigger HTTP response splitting / Impact: [ausente]",Medium,"The vulnerabilities CVE-2006-20001, CVE-2022-36760, and CVE-2022-37436 each pose a moderate impact on the system. They can potentially allow unauthorized access or data manipulation, but require specific conditions to be exploited. The hint provided suggests that the severity level is near to Medium, which aligns with our analysis of these vulnerabilities.",1.0,1,progressive_hint
edb5ed30-da7e-4d07-a1c8-c5eaddd24f76,"NVT Name: Hostname Determination Reporting / Summary: The script reports information on how the hostname of the target
  was determined. / Vulnerability Insight: [ausente] / Impact: [ausente]",Informational,"The vulnerability reports non-critical information about hostname determination, which does not pose a significant threat to confidentiality, integrity, or availability. It is more of a diagnostic data rather than a security concern.",1.0,1,progressive_hint
66a90b84-0fa7-415e-8ef3-871cec3dbdc3,"NVT Name: Apache Tomcat Information Disclosure Vulnerability (Mar 2021) - Linux / Summary: Apache Tomcat is prone to an information disclosure vulnerability. / Vulnerability Insight: When responding to new h2c connection requests, Apache Tomcat could
  duplicate request headers and a limited amount of request body from one request to another meaning user A
  and user B could both see the results of user A's request. / Impact: [ausente]",Medium,"The vulnerability allows for information disclosure between users, which could potentially lead to unauthorized access or data leakage. Although it requires new h2c connection requests and does not seem to impact integrity or availability directly, the potential for sensitive data exposure makes it a moderate threat.",1.0,1,progressive_hint
c2ec8e1d-b7aa-4cfb-a5d8-3ec96a3a839f,"NVT Name: TCP Timestamps Information Disclosure / Summary: The remote host implements TCP timestamps and therefore allows
  to compute the uptime. / Vulnerability Insight: The remote host implements TCP timestamps, as defined by
  RFC1323/RFC7323. / Impact: A side effect of this feature is that the uptime of the remote
  host can sometimes be computed.",Low,"The vulnerability allows an attacker to determine the uptime of a remote host, which while not ideal, does not pose a significant threat to confidentiality, integrity, or availability. It requires network access and does not allow for unauthorized actions or privilege escalation.",1.0,1,progressive_hint
b11b915d-23ca-4f22-86fe-faaa19bf7053,"NVT Name: Oracle MySQL Server <= 5.7.43, 8.x <= 8.0.34, 8.1.0 Security Update (cpuoct2023) - Linux / Summary: Oracle MySQL Server is prone to multiple vulnerabilities. / Vulnerability Insight: [ausente] / Impact: [ausente]",Medium,"The vulnerability affects multiple versions of Oracle MySQL Server, suggesting a widespread issue. Although specific details about the vulnerabilities and their impacts are not provided, the hint indicates a moderate impact. Since partial unauthorized access is possible, it falls under the Medium severity level according to the CVSSv3 taxonomy.",1.0,1,progressive_hint
